Energy Density,Pressure
1.975280010930669e-16,1.219891873693642e-37
1.9765311883648324e-16,1.2214377654853602e-37
1.977783158317e-16,1.2229856162879407e-37
1.979035921289183e-16,1.2245354285839346e-37
1.9802894777836614e-16,1.2260872048589777e-37
1.9815438283030831e-16,1.2276409476019171e-37
1.9827989733504138e-16,1.2291966593047528e-37
1.9840549134288887e-16,1.2307543424625831e-37
1.9853116490421277e-16,1.2323139995737486e-37
1.986569180694004e-16,1.2338756331396745e-37
1.9878275088887584e-16,1.2354392456650178e-37
1.9890866341309516e-16,1.2370048396576081e-37
1.9903465569254158e-16,1.2385724176283935e-37
1.9916072777773503e-16,1.2401419820915642e-37
1.992868797192276e-16,1.2417135355644966e-37
1.994131115675983e-16,1.2432870805676962e-37
1.9953942337346334e-16,1.2448626196249239e-37
1.9966581518747074e-16,1.2464401552631383e-37
1.9979228706029583e-16,1.2480196900124391e-37
1.99918839042651e-16,1.2496012264061947e-37
2.0004547118528056e-16,1.2511847669809819e-37
2.0017218353895625e-16,1.2527703142765321e-37
2.0029897615448848e-16,1.2543578708358764e-37
2.0042584908271322e-16,1.2559474392051871e-37
2.0055280237450358e-16,1.2575390219339236e-37
2.0067983608076495e-16,1.2591326215747767e-37
2.008069502524299e-16,1.2607282406836107e-37
2.009341449404684e-16,1.2623258818195903e-37
2.010614201958826e-16,1.2639255475451232e-37
2.0118877606970194e-16,1.2655272404258017e-37
2.0131621261299318e-16,1.2671309630305326e-37
2.0144372987685555e-16,1.268736717931477e-37
2.0157132791241552e-16,1.2703445077039944e-37
2.0169900677083702e-16,1.2719543349267694e-37
2.0182676650331626e-16,1.2735662021817545e-37
2.0195460716107707e-16,1.2751801120541115e-37
2.020825287953822e-16,1.2767960671323623e-37
2.022105314575204e-16,1.2784140700082251e-37
2.0233861519881773e-16,1.280034123276765e-37
2.0246678007063288e-16,1.2816562295363362e-37
2.0259502612435197e-16,1.2832803913885219e-37
2.027233534113988e-16,1.2849066114382658e-37
2.0285176198322963e-16,1.2865348922938126e-37
2.0298025189132834e-16,1.288165236566649e-37
2.0310882318721643e-16,1.289797646871634e-37
2.032374759224481e-16,1.2914321258269409e-37
2.0336621014860506e-16,1.2930686760539967e-37
2.0349502591730682e-16,1.2947073001776146e-37
2.036239232802056e-16,1.2963480008259337e-37
2.0375290228898114e-16,1.2979907806303593e-37
2.0388196299535284e-16,1.2996356422257177e-37
2.0401110545106602e-16,1.3012825882500877e-37
2.0414032970790383e-16,1.3029316213449556e-37
2.0426963581768226e-16,1.3045827441551558e-37
2.0439902383224502e-16,1.306235959328809e-37
2.0452849380347382e-16,1.3078912695174568e-37
2.0465804578328303e-16,1.309548677376e-37
2.0478767982361506e-16,1.3112081855626406e-37
2.0491739597645014e-16,1.3128697967390127e-37
2.050471942938015e-16,1.3145335135701237e-37
2.0517707482771024e-16,1.3161993387242938e-37
2.0530703763025547e-16,1.3178672748732887e-37
2.0543708275354924e-16,1.3195373246922602e-37
2.0556721024973168e-16,1.3212094908596855e-37
2.0569742017098256e-16,1.3228837760575221e-37
2.0582771256950801e-16,1.32456018297104e-37
2.0595808749755236e-16,1.3262387142889771e-37
2.0608854500739286e-16,1.3279193727034783e-37
2.0621908515133495e-16,1.3296021609100346e-37
2.0634970798172222e-16,1.3312870816076192e-37
2.0648041355093145e-16,1.3329741374986244e-37
2.0661120191136747e-16,1.3346633312888023e-37
2.067420731154734e-16,1.336354665687399e-37
2.068730272157256e-16,1.338048143407094e-37
2.070040642646286e-16,1.3397437671639386e-37
2.071351843147252e-16,1.341441539677492e-37
2.072663874185915e-16,1.3431414636707595e-37
2.073976736288319e-16,1.3448435418701314e-37
2.0752904299809083e-16,1.3465477770055408e-37
2.076604955790393e-16,1.3482541718102923e-37
2.0779203142438677e-16,1.34996272902122e-37
2.079236505868761e-16,1.3516734513786266e-37
2.0805535311927836e-16,1.353386341626221e-37
2.081871390744033e-16,1.3551014025112554e-37
2.0831900850509412e-16,1.3568186367844636e-37
2.084509614642222e-16,1.3585380471999986e-37
2.0858299800469768e-16,1.36025963651557e-37
2.0871511817946422e-16,1.3619834074923821e-37
2.0884732204149382e-16,1.3637093628950717e-37
2.0897960964379722e-16,1.3654375054918462e-37
2.0911198103941863e-16,1.36716783805442e-37
2.0924443628143087e-16,1.3689003633579537e-37
2.093769754229471e-16,1.3706350841812139e-37
2.0950959851710738e-16,1.3723720033063991e-37
2.096423056170905e-16,1.374111123519301e-37
2.0977509677610901e-16,1.3758524476092408e-37
2.0990797204740386e-16,1.3775959783690077e-37
2.1004093148425502e-16,1.379341718594997e-37
2.1017397513997621e-16,1.3810896710871484e-37
2.1030710306790966e-16,1.3828398386488813e-37
2.1044031532143665e-16,1.3845922240872364e-37
2.1057361195397218e-16,1.3863468302128102e-37
2.1070699301896e-16,1.3881036598396948e-37
2.1084045856988285e-16,1.3898627157856144e-37
2.1097400866025733e-16,1.3916240008718656e-37
2.1110764334362883e-16,1.3933875179232518e-37
2.1124136267358343e-16,1.395153269768246e-37
2.1137516670373436e-16,1.3969212592388153e-37
2.1150905548773402e-16,1.398691489170584e-37
2.116430290792686e-16,1.4004639624027696e-37
2.117770875320533e-16,1.402238681778119e-37
2.1191123089984254e-16,1.4040156501430506e-37
2.1204545923642467e-16,1.405794870347589e-37
2.1217977259561696e-16,1.4075763452453027e-37
2.1231417103127592e-16,1.4093600776934437e-37
2.1244865459729235e-16,1.4111460705528872e-37
2.1258322334758574e-16,1.4129343266880621e-37
2.1271787733611515e-16,1.4147248489670986e-37
2.128526166168737e-16,1.41651764026176e-37
2.1298744124388355e-16,1.4183127034473802e-37
2.1312235127120795e-16,1.4201100414030292e-37
2.132573467529375e-16,1.4219096570113325e-37
2.1339242774320235e-16,1.4237115531586387e-37
2.1352759429616682e-16,1.4255157327349535e-37
2.1366284646602434e-16,1.4273221986338757e-37
2.1379818430700793e-16,1.429130953752741e-37
2.1393360787338497e-16,1.4309420009925556e-37
2.1406911721945193e-16,1.432755343257933e-37
2.1420471239954497e-16,1.4345709834572375e-37
2.1434039346803456e-16,1.4363889245025183e-37
2.144761604793205e-16,1.4382091693094453e-37
2.1461201348784223e-16,1.4400317207974531e-37
2.1474795254807366e-16,1.4418565818896768e-37
2.1488397771451798e-16,1.4436837555128844e-37
2.1502008904171988e-16,1.445513244597647e-37
2.151562865842516e-16,1.4473450520781553e-37
2.1529257039672522e-16,1.449179180892389e-37
2.1542894053378747e-16,1.4510156339820521e-37
2.1556539705011431e-16,1.4528544142925035e-37
2.1570194000042165e-16,1.4546955247729068e-37
2.158385694394601e-16,1.456538968376163e-37
2.159752854220096e-16,1.4583847480588432e-37
2.1611208800289012e-16,1.4602328667813368e-37
2.1624897723695635e-16,1.4620833275077853e-37
2.1638595317909243e-16,1.4639361332060137e-37
2.165230158842226e-16,1.4657912868476807e-37
2.1666016540730575e-16,1.4676487914082104e-37
2.1679740180333045e-16,1.4695086498667257e-37
2.1693472512732707e-16,1.4713708652062203e-37
2.1707213543435382e-16,1.4732354404133724e-37
2.1720963277950902e-16,1.475102378478717e-37
2.17347217217926e-16,1.4769716823965792e-37
2.1748488880476757e-16,1.4788433551650053e-37
2.176226475952369e-16,1.4807173997859147e-37
2.1776049364457211e-16,1.4825938192650297e-37
2.178984270080409e-16,1.4844726166118096e-37
2.1803644774095146e-16,1.4863537948395996e-37
2.1817455589864685e-16,1.4882373569655642e-37
2.1831275153649995e-16,1.4901233060106181e-37
2.18451034709924e-16,1.492011644999577e-37
2.1858940547436743e-16,1.49390237696109e-37
2.187278638853083e-16,1.4957955049275709e-37
2.1886640999826707e-16,1.4976910319353745e-37
2.1900504386879219e-16,1.4995889610246048e-37
2.191437655524726e-16,1.5014892952392921e-37
2.1928257510493257e-16,1.5033920376273245e-37
2.1942147258182613e-16,1.5052971912403783e-37
2.1956045803884796e-16,1.5072047591340712e-37
2.1969953153172808e-16,1.509114744367893e-37
2.198386931162263e-16,1.5110271500051367e-37
2.1997794284814323e-16,1.5129419791130504e-37
2.201172807833148e-16,1.5148592347627703e-37
2.2025670697760704e-16,1.5167789200292506e-37
2.203962214869265e-16,1.5187010379914144e-37
2.2053582436721537e-16,1.5206255917320887e-37
2.2067551567444572e-16,1.5225525843379313e-37
2.2081529546463236e-16,1.5244820188996117e-37
2.2095516379381844e-16,1.5264138985116164e-37
2.2109512071808783e-16,1.5283482262724275e-37
2.2123516629356016e-16,1.5302850052844545e-37
2.2137530057638494e-16,1.5322242386539628e-37
2.215155236227528e-16,1.534165929491229e-37
2.2165583548889006e-16,1.5361100809104724e-37
2.2179623623105303e-16,1.5380566960297819e-37
2.2193672590553921e-16,1.5400057779712745e-37
2.2207730456868167e-16,1.5419573298610222e-37
2.222179722768439e-16,1.5439113548289848e-37
2.2235872908643025e-16,1.5458678560091622e-37
2.2249957505388107e-16,1.5478268365395274e-37
2.226405102356669e-16,1.549788299561953e-37
2.2278153468830125e-16,1.5517522482223949e-37
2.2292264846832627e-16,1.5537186856706942e-37
2.2306385163232535e-16,1.5556876150607597e-37
2.2320514423691766e-16,1.557659039550497e-37
2.2334652633875287e-16,1.559632962301737e-37
2.234879979945219e-16,1.561609386480394e-37
2.236295592609517e-16,1.5635883152563944e-37
2.237712101947995e-16,1.5655697518036046e-37
2.239129508528641e-16,1.56755369929999e-37
2.240547812919802e-16,1.5695401609275431e-37
2.2419670156901326e-16,1.5715291398722128e-37
2.2433871174086973e-16,1.5735206393240602e-37
2.244808118644926e-16,1.5755146624771915e-37
2.246230019968553e-16,1.5775112125296813e-37
2.247652821949745e-16,1.5795102926837614e-37
2.2490765251589586e-16,1.5815119061456176e-37
2.2505011301670656e-16,1.5835160561255763e-37
2.2519266375453e-16,1.5855227458380326e-37
2.2533530478652027e-16,1.587531978501377e-37
2.2547803616987306e-16,1.5895437573381557e-37
2.256208579618204e-16,1.591558085575e-37
2.25763770219625e-16,1.5935749664425503e-37
2.259067730005914e-16,1.5955944031756207e-37
2.2604986636206047e-16,1.5976163990131237e-37
2.2619305036140373e-16,1.5996409571979986e-37
2.2633632505603473e-16,1.601668080977372e-37
2.264796905034033e-16,1.6036977736024856e-37
2.266231467609901e-16,1.6057300383286226e-37
2.2676669388631974e-16,1.6077648784152964e-37
2.2691033193694566e-16,1.609802297126046e-37
2.270540609704634e-16,1.611842297728625e-37
2.271978810445051e-16,1.613884883494928e-37
2.2734179221673364e-16,1.615930057700916e-37
2.274857945448541e-16,1.6179778236267815e-37
2.2762988808660814e-16,1.6200281845568745e-37
2.2777407289976834e-16,1.6220811437796257e-37
2.2791834904214947e-16,1.6241367045877134e-37
2.28062716571603e-16,1.6261948702779894e-37
2.282071755460114e-16,1.6282556441514027e-37
2.2835172602329936e-16,1.6303190295131653e-37
2.284963680614283e-16,1.6323850296726777e-37
2.286411017183907e-16,1.6344536479434542e-37
2.2878592705222333e-16,1.6365248876433153e-37
2.289308441209922e-16,1.6385987520941785e-37
2.290758529828058e-16,1.6406752446222517e-37
2.2922095369580933e-16,1.6427543685579575e-37
2.293661463181791e-16,1.6448361272358588e-37
2.2951143090813406e-16,1.6469205239948241e-37
2.2965680752393005e-16,1.6490075621779544e-37
2.298022762238541e-16,1.6510972451325047e-37
2.299478370662357e-16,1.6531895762100537e-37
2.300934901094415e-16,1.6552845587664272e-37
2.302392354118694e-16,1.6573821961616227e-37
2.303850730319599e-16,1.6594824917599766e-37
2.3053100302819044e-16,1.6615854489300879e-37
2.3067702545907e-16,1.6636910710447447e-37
2.3082314038315216e-16,1.6657993614811165e-37
2.3096934785901987e-16,1.6679103236205446e-37
2.31115647945299e-16,1.6700239608487358e-37
2.3126204070065256e-16,1.6721402765556889e-37
2.31408526183775e-16,1.6742592741356152e-37
2.315551044534036e-16,1.6763809569871104e-37
2.3170177556831287e-16,1.6785053285130766e-37
2.3184853958730887e-16,1.6806323921206463e-37
2.319953965692407e-16,1.6827621512213514e-37
2.321423465729944e-16,1.6848946092310469e-37
2.32289389657488e-16,1.6870297695698348e-37
2.3243652588168244e-16,1.6891676356622334e-37
2.3258375530457593e-16,1.6913082109371004e-37
2.3273107798519826e-16,1.6934514988275565e-37
2.3287849398262446e-16,1.6955975027711827e-37
2.3302600335595924e-16,1.6977462262098061e-37
2.3317360616435036e-16,1.6998976725896983e-37
2.333213024669833e-16,1.7020518453614986e-37
2.3346909232307496e-16,1.704208747980135e-37
2.336169757918859e-16,1.7063683839049977e-37
2.337649529327138e-16,1.7085307565998604e-37
2.339130238048885e-16,1.7106958695328031e-37
2.340611884677829e-16,1.712863726176384e-37
2.342094469808077e-16,1.7150343300075617e-37
2.3435779940340533e-16,1.7172076845076173e-37
2.3450624579506177e-16,1.7193837931623277e-37
2.3465478621530062e-16,1.721562659461887e-37
2.348034207236773e-16,1.7237442869008275e-37
2.3495214937979283e-16,1.7259286789782228e-37
2.3510097224327827e-16,1.7281158391974683e-37
2.352498893738081e-16,1.7303057710664829e-37
2.353989008310946e-16,1.732498478097631e-37
2.355480066748823e-16,1.7346939638076443e-37
2.3569720696495916e-16,1.736892231717794e-37
2.3584650176115097e-16,1.7390932853538154e-37
2.3599589112331583e-16,1.7412971282458254e-37
2.3614537511135545e-16,1.7435037639285005e-37
2.3629495378520936e-16,1.7457131959409956e-37
2.364446272048495e-16,1.7479254278268662e-37
2.3659439543029134e-16,1.7501404631342427e-37
2.367442585215886e-16,1.7523583054157522e-37
2.368942165388271e-16,1.7545789582284387e-37
2.3704426954213845e-16,1.756802425133968e-37
2.371944175916847e-16,1.7590287096984042e-37
2.373446607476717e-16,1.7612578154924168e-37
2.374949990703435e-16,1.7634897460912006e-37
2.376454326199766e-16,1.765724505074394e-37
2.3779596145689117e-16,1.7679620960262584e-37
2.3794658564144605e-16,1.7702025225355982e-37
2.3809730523403206e-16,1.7724457881956772e-37
2.382481202950844e-16,1.774691896604401e-37
2.383990308850764e-16,1.776940851364234e-37
2.3855003706451387e-16,1.7791926560821188e-37
2.387011388939468e-16,1.7814473143696558e-37
2.388523364339636e-16,1.7837048298430228e-37
2.3900362974518513e-16,1.7859652061228922e-37
2.391550188882785e-16,1.7882284468346411e-37
2.3930650392394134e-16,1.7904945556081247e-37
2.3945808491291567e-16,1.7927635360778855e-37
2.3960976191598207e-16,1.7950353918830715e-37
2.397615349939536e-16,1.7973101266673549e-37
2.399134042076878e-16,1.7995877440791131e-37
2.400653696180806e-16,1.8018682477713471e-37
2.402174312860609e-16,1.8041516414015982e-37
2.403695892726019e-16,1.806437928632132e-37
2.4052184363871537e-16,1.8087271131298545e-37
2.40674194445446e-16,1.8110191985662293e-37
2.408266417538829e-16,1.8133141886174628e-37
2.40979185625154e-16,1.8156120869644191e-37
2.4113182612041984e-16,1.8179128972925379e-37
2.412845633008859e-16,1.8202166232920184e-37
2.414373972277962e-16,1.8225232686577365e-37
2.4159032796242774e-16,1.8248328370891603e-37
2.4174335556610413e-16,1.8271453322905661e-37
2.4189648010018005e-16,1.829460757970804e-37
2.4204970162605494e-16,1.831779117843515e-37
2.4220302020516706e-16,1.8341004156270453e-37
2.4235643589898767e-16,1.8364246550443635e-37
2.4250994876903297e-16,1.8387518398232456e-37
2.4266355887685814e-16,1.8410819736961925e-37
2.4281726628405125e-16,1.8434150604003442e-37
2.4297107105224543e-16,1.8457511036776667e-37
2.4312497324311297e-16,1.8480901072748688e-37
2.43278972918359e-16,1.8504320749433156e-37
2.4343307013973594e-16,1.8527770104392481e-37
2.4358726496902723e-16,1.8551249175235457e-37
2.437415574680615e-16,1.8574757999619442e-37
2.438959476987064e-16,1.8598296615249522e-37
2.440504357228629e-16,1.8621865059877654e-37
2.442050216024772e-16,1.8645463371304538e-37
2.4435970539953457e-16,1.8669091587378785e-37
2.445144871760538e-16,1.8692749745996057e-37
2.446693669940987e-16,1.8716437885100943e-37
2.4482434491577264e-16,1.8740156042686128e-37
2.44979421003212e-16,1.8763904256791522e-37
2.45134595318599e-16,1.8787682565506156e-37
2.452898679241547e-16,1.8811491006967327e-37
2.4544523888213405e-16,1.883532961935975e-37
2.45600708254837e-16,1.8859198440917448e-37
2.4575627610460337e-16,1.8883097509922884e-37
2.4591194249380624e-16,1.890702686470612e-37
2.460677074848662e-16,1.8930986543647026e-37
2.462235711402354e-16,1.895497658517287e-37
2.463795335224116e-16,1.8978997027760547e-37
2.465355946939322e-16,1.9003047909935706e-37
2.4669175471736795e-16,1.9027129270271884e-37
2.4684801365533543e-16,1.9051241147392444e-37
2.470043715704911e-16,1.9075383579969694e-37
2.4716082852552456e-16,1.9099556606723993e-37
2.473173845831716e-16,1.9123760266425727e-37
2.4747403980620756e-16,1.91479945978944e-37
2.476307942574415e-16,1.9172259639997783e-37
2.4778764799973033e-16,1.919655543165414e-37
2.479446010959628e-16,1.922088201182981e-37
2.4810165360907343e-16,1.924523941954145e-37
2.482588056020368e-16,1.926962769385516e-37
2.48416057137861e-16,1.92940468738856e-37
2.4857340827960026e-16,1.9318496998797946e-37
2.4873085909034885e-16,1.9342978107807004e-37
2.488884096332349e-16,1.936749024017633e-37
2.490460599714323e-16,1.9392033435220177e-37
2.492038101681554e-16,1.941660773230263e-37
2.493616602866523e-16,1.94412131708367e-37
2.4951961039021723e-16,1.946584979028629e-37
2.496776605421845e-16,1.9490517630165325e-37
2.498358108059226e-16,1.9515216730036845e-37
2.499940612448459e-16,1.953994712951497e-37
2.5015241192240935e-16,1.956470886826404e-37
2.5031086290210184e-16,1.9589501985997686e-37
2.504694142474605e-16,1.961432652248115e-37
2.506280660220547e-16,1.963918251752879e-37
2.507868182895001e-16,1.966407001100637e-37
2.509456711134527e-16,1.9688989042830177e-37
2.511046245576027e-16,1.9713939652966122e-37
2.5126367868568687e-16,1.973892188143173e-37
2.5142283356148215e-16,1.9763935768295224e-37
2.515820892487997e-16,1.9788981353674637e-37
2.5174144581149767e-16,1.981405867773983e-37
2.519009033134742e-16,1.983916778071155e-37
2.5206046181866184e-16,1.986430870286054e-37
2.522201213910421e-16,1.988948148450989e-37
2.523798820946285e-16,1.991468616603247e-37
2.5253974399348143e-16,1.9939922787853306e-37
2.5269970715170183e-16,1.996519139044863e-37
2.528597716334251e-16,1.9990492014345013e-37
2.5301993750283337e-16,2.001582470012135e-37
2.5318020482414946e-16,2.0041189488407948e-37
